621	-47.576168	0.003362	352.201263
622	-46.454445	0.003721	654.088074
623	-47.997307	0.003197	503.144684
624	-48.255596	0.003128	301.886810
625	-48.134594	0.003097	352.201263
626	-46.178669	0.003996	301.886810
627	-47.669243	0.003350	553.459106
628	-48.348053	0.003061	301.886810
629	-48.299862	0.003078	301.886810
630	-47.055775	0.003540	352.201263
631	-48.490150	0.003076	352.201263
632	-49.914352	0.002563	100.628929
633	-47.928123	0.003133	352.201263
634	-40.388367	0.007505	553.459106
635	-38.337677	0.010250	402.515717
636	-38.445980	0.010071	301.886810
637	-37.066151	0.011576	603.773621
638	-37.702801	0.010455	603.773621
639	-38.817463	0.009115	452.830200
640	-37.268856	0.011240	553.459106
641	-38.613869	0.009688	503.144684
642	-38.968189	0.009405	352.201263
643	-37.804752	0.010220	754.716980
644	-39.485851	0.008487	654.088074
645	-39.366299	0.008791	805.031433
646	-42.956425	0.005804	553.459106
647	-42.330448	0.006189	603.773621
648	-45.104237	0.004384	805.031433
649	-46.763618	0.003426	654.088074
650	-48.609779	0.002879	704.402527
651	-62.943142	0.000508	805.031433
652	-68.993210	0.000284	1207.547241
653	-51.010887	0.001838	1257.861572
654	-65.579788	0.000393	1056.603760
655	-72.802467	0.000184	1308.176147
656	-79.142509	0.000090	1207.547241
657	-80.435692	0.000072	1358.490601
658	-86.644768	0.000033	1106.918213
659	-89.539864	0.000023	1811.320801
660	-88.965637	0.000024	1811.320801
661	-89.148735	0.000022	1358.490601
662	-70.614548	0.000183	3069.182373
663	-79.972252	0.000073	3169.811279
664	-69.790482	0.000231	3018.867920
665	-44.185318	0.003571	1911.949585
666	-48.797562	0.002967	1408.805054
667	-44.014507	0.005118	805.031433
668	-43.659985	0.005330	1710.691772
669	-43.379997	0.005235	2113.207520
670	-44.586926	0.004779	1509.433960
671	-46.588264	0.003567	2465.408691
672	-49.756256	0.002636	1207.547241
673	-52.502800	0.001863	1308.176147
674	-62.349808	0.000631	603.773621
675	-69.438286	0.000274	251.572342
676	-82.298393	0.000060	1157.232788
677	-87.478813	0.000029	1408.805054
678	-87.925400	0.000027	2213.836426
679	-90.363625	0.000021	2113.207520
680	-89.025810	0.000026	1157.232788
681	-76.143631	0.000123	1006.289368
682	-53.584587	0.001657	754.716980
683	-38.136993	0.010057	855.345886
684	-40.871071	0.005859	1308.176147
685	-51.249031	0.002231	452.830200
686	-55.029446	0.001501	754.716980
687	-46.900322	0.002612	1509.433960
688	-42.810177	0.005841	654.088074
689	-39.453835	0.008288	1257.861572
690	-40.054970	0.007875	1459.119385
691	-42.244328	0.005693	1408.805054
692	-46.150055	0.003950	251.572342
693	-47.924316	0.003171	603.773621
694	-46.296722	0.003892	301.886810
695	-47.426250	0.003416	352.201263
696	-47.268887	0.003475	301.886810
697	-46.635780	0.003715	301.886810
698	-46.303902	0.003761	352.201263
699	-45.617310	0.003988	754.716980
700	-39.105587	0.008627	1509.433960
701	-35.992439	0.011744	1559.748413
702	-33.534012	0.015567	1610.062866
703	-33.848568	0.014705	1710.691772
704	-35.279228	0.012505	1459.119385
705	-40.731892	0.006987	1257.861572
706	-50.820583	0.002361	905.660400
707	-52.041466	0.001961	1408.805054
708	-41.467415	0.006678	905.660400
709	-40.963108	0.006446	855.345886
710	-54.070248	0.001786	50.314465
711	-60.261433	0.000768	603.773621
712	-69.645271	0.000248	1056.603760
713	-76.764313	0.000121	1207.547241
714	-74.151474	0.000175	150.943405
715	-85.876366	0.000036	1559.748413
716	-87.801750	0.000030	1911.949585
717	-91.346497	0.000018	2213.836426
718	-87.086807	0.000032	1257.861572
719	-90.982994	0.000017	1459.119385
720	-78.220558	0.000082	1459.119385
721	-50.689419	0.001784	1660.377441
722	-39.678726	0.007445	402.515717
723	-33.116203	0.015563	654.088074
724	-31.962540	0.017486	654.088074
725	-34.466904	0.013634	905.660400
726	-33.676804	0.014549	704.402527
727	-34.132320	0.013417	553.459106
728	-35.872616	0.011966	1106.918213
729	-38.437756	0.009140	654.088074
730	-40.793583	0.007189	905.660400
731	-42.650631	0.005765	704.402527
732	-44.765808	0.004953	603.773621
733	-47.818027	0.003508	855.345886
734	-44.830807	0.004115	4477.987305
735	-39.494949	0.008162	5031.446289
736	-38.484997	0.009664	4880.503418
737	-36.827831	0.011654	5031.446289
738	-37.743790	0.010313	4930.817383
739	-38.773754	0.009381	4930.817383
740	-37.865391	0.010030	4679.245605
741	-39.019470	0.008883	4981.131836
742	-41.821373	0.006407	4226.415039
743	-43.814121	0.004917	4075.471924
744	-49.560982	0.002657	3672.956055
745	-57.630653	0.001000	3320.754883
746	-46.528667	0.003767	654.088074
747	-39.639122	0.008178	553.459106
748	-38.917980	0.009193	402.515717
749	-38.881149	0.008776	805.031433
750	-38.266098	0.009534	603.773621
751	-39.203941	0.008514	452.830200
